id,crash,timestamp,bet_sum,player_count
7223978,1.26,1714926649,6335,-1
7223977,10.43,1714926602,4138,-1
7223976,1.65,1714926585,4752,-1
7223975,1.58,1714926569,3796,-1
7223974,2.3,1714926547,4526,-1
7223973,2.7,1714926523,1885,-1
7223972,19.97,1714926465,3364,-1
7223971,2.61,1714926441,3088,-1
7223970,60.0,1714926364,2808,-1
7223969,3.77,1714926334,5004,-1
7223968,1.89,1714926316,1849,-1
7223967,1.46,1714926301,4620,-1
7223966,5.83,1714926264,3573,-1
7223965,2.14,1714926243,4806,-1
7223964,10.89,1714926195,3550,-1
7223963,3.49,1714926166,1940,-1
7223962,7.13,1714926125,2442,-1
7223961,3.02,1714926099,2065,-1
7223960,2.43,1714926076,4722,-1
7223959,1.84,1714926058,3510,-1
7223958,1.04,1714926049,2868,-1
7223957,1.56,1714926033,2812,-1
7223956,53.07,1714925959,3128,-1
7223955,1.62,1714925943,4722,-1
7223954,47.83,1714925871,2905,-1
7223953,1.86,1714925852,1514,-1
7223952,2.29,1714925830,2706,-1
7223951,3.71,1714925800,1899,-1
7223950,1.12,1714925790,1585,-1
7223949,2.04,1714925770,1481,-1
7223948,7.03,1714925730,5127,-1
7223947,1.64,1714925713,4289,-1
7223946,2.22,1714925692,4087,-1
7223945,1.54,1714925677,7358,-1
7223944,8.34,1714925633,4592,-1
7223943,1.05,1714925624,4519,-1
7223942,1.01,1714925616,4647,-1
7223941,2.74,1714925591,5067,-1
7223940,5.72,1714925554,3532,-1
7223939,2.33,1714925532,2406,-1
7223938,1.54,1714925517,3079,-1
7223937,9.38,1714925471,3556,-1
7223936,0.0,1714925463,3362,-1
7223935,1.76,1714925446,4101,-1
7223934,266.93,1714925345,2616,-1
7223933,99.56,1714925260,2597,-1
7223932,4.94,1714925225,5374,-1
7223931,1.48,1714925211,8036,-1
7223930,1.04,1714925202,1833,-1
7223929,4.03,1714925170,2580,-1
7223928,0.0,1714925162,4340,-1
7223927,8.24,1714925119,1843,-1
7223926,2.97,1714925093,2969,-1
7223925,854.32,1714924973,1942,-1
7223924,6.68,1714924933,2977,-1
7223923,1.44,1714924919,2194,-1
7223922,1.68,1714924902,3810,-1
7223921,2.93,1714924876,4504,-1
7223920,12.63,1714924826,3968,-1
7223919,1.02,1714924817,2242,-1
7223918,2.19,1714924796,1858,-1
7223917,2.55,1714924772,2583,-1
7223916,1.56,1714924757,2384,-1
7223915,10.8,1714924709,12194,-1
7223914,1.31,1714924696,4757,-1
7223913,1.69,1714924680,3411,-1
7223912,1.23,1714924668,5561,-1
7223911,1.12,1714924658,4602,-1
7223910,56.7,1714924583,1459,-1
7223909,4.51,1714924549,13529,-1
7223908,1.1,1714924540,14834,-1
7223907,1.26,1714924528,2060,-1
7223906,1.2,1714924516,4392,-1
7223905,10.31,1714924470,3658,-1
7223904,17.49,1714924414,9468,-1
7223903,1.17,1714924403,3277,-1
7223902,1.52,1714924388,3747,-1
7223901,15.78,1714924334,4087,-1
7223900,1.98,1714924314,6131,-1
7223899,1.69,1714924298,4339,-1
7223898,10.23,1714924251,2414,-1
7223897,2.47,1714924228,4727,-1
7223896,1.82,1714924210,3682,-1
7223895,1.43,1714924196,12730,-1
7223894,1.12,1714924185,12360,-1
7223893,2.34,1714924163,4600,-1
7223892,2.94,1714924137,10082,-1
7223891,1.44,1714924123,16287,-1
7223890,1.57,1714924107,16123,-1
7223889,2.43,1714924084,11214,-1
7223888,1.65,1714924068,16862,-1
7223887,5.95,1714924030,6287,-1
7223886,2.35,1714924008,25020,-1
7223885,3.75,1714923978,17781,-1
7223884,3.73,1714923948,9902,-1
7223883,1.61,1714923932,16096,-1
7223882,1.09,1714923922,7853,-1
7223881,2.68,1714923898,23310,-1
7223880,1.01,1714923889,20348,-1
7223879,4.28,1714923857,13328,-1
7223878,2.5,1714923834,12994,-1
7223877,1.35,1714923821,2006,-1
7223876,0.0,1714923813,13913,-1
7223875,63.48,1714923735,3124,-1
7223874,1.06,1714923726,4244,-1
7223873,2.17,1714923705,5578,-1
7223872,1.04,1714923696,4755,-1
7223871,2.27,1714923675,2387,-1
7223870,9.99,1714923628,3378,-1
7223869,6.41,1714923589,3638,-1
7223868,2.96,1714923563,1792,-1
7223867,1.62,1714923547,4219,-1
7223866,7.0,1714923506,6260,-1
7223865,1.87,1714923488,3005,-1
7223864,1.37,1714923474,2962,-1
7223863,35.81,1714923407,4505,-1
7223862,1.11,1714923397,4137,-1
7223861,7.81,1714923355,2024,-1
7223860,16.7,1714923300,5328,-1
7223859,2.44,1714923277,7710,-1
7223858,1.09,1714923267,11415,-1
7223857,1.28,1714923255,4039,-1
7223856,2.09,1714923235,3934,-1
7223855,24.92,1714923173,18195,-1
7223854,3.89,1714923142,3385,-1
7223853,39.25,1714923073,9655,-1
7223852,2.34,1714923051,10375,-1
7223851,10.49,1714923004,13428,-1
7223850,1.25,1714922992,7920,-1
7223849,1.11,1714922982,4809,-1
7223848,1.26,1714922970,3539,-1
7223847,1.77,1714922952,3504,-1
7223846,1.54,1714922937,5334,-1
7223845,1.39,1714922923,3603,-1
7223844,3.07,1714922896,4649,-1
7223843,1.44,1714922882,2900,-1
7223842,11.0,1714922834,1872,-1
7223841,3.06,1714922808,2789,-1
7223840,1.12,1714922798,3000,-1
7223839,16.97,1714922742,6616,-1
7223838,5.98,1714922704,11622,-1
7223837,1.19,1714922693,12615,-1
7223836,1.37,1714922680,6689,-1
7223835,3.44,1714922651,4562,-1
7223834,17.52,1714922596,9008,-1
7223833,1.21,1714922584,8953,-1
7223832,1.09,1714922575,9202,-1
7223831,2.09,1714922554,7116,-1
7223830,1.78,1714922537,4865,-1
7223829,1.31,1714922524,9782,-1
7223828,1.74,1714922507,11852,-1
7223827,2.27,1714922485,15022,-1
7223826,1.51,1714922470,2317,-1
7223825,1.98,1714922450,8315,-1
7223824,1.24,1714922439,11562,-1
7223823,5.75,1714922401,8468,-1
7223822,1.23,1714922390,5562,-1
7223821,3.31,1714922362,4383,-1
7223820,1.04,1714922353,10228,-1
7223819,3.01,1714922327,4370,-1
7223818,1.19,1714922315,8800,-1
7223817,0.0,1714922307,7830,-1
7223816,2.04,1714922287,6811,-1
7223815,101.05,1714922203,6067,-1
7223814,3.09,1714922176,4895,-1
7223813,1.37,1714922162,12436,-1
7223812,7.95,1714922120,4992,-1
7223811,248.87,1714922020,13480,-1
7223810,5.55,1714921983,5175,-1
7223809,13.92,1714921931,1252,-1
7223808,3.0,1714921905,1871,-1
7223807,1.24,1714921893,1441,-1
7223806,2.18,1714921872,2098,-1
7223805,94.44,1714921788,1582,-1
7223804,1.38,1714921775,1208,-1
7223803,11.81,1714921726,2217,-1
7223802,1.05,1714921717,1555,-1
7223801,1.78,1714921699,1252,-1
7223800,2.77,1714921674,1211,-1
7223799,2.72,1714921649,1497,-1
7223798,1.62,1714921633,1549,-1
7223797,6.78,1714921593,1229,-1
7223796,15.2,1714921540,1233,-1
7223795,6.95,1714921499,13045,-1
7223794,1.11,1714921489,8974,-1
7223793,1.05,1714921480,4130,-1
7223792,37.33,1714921412,9242,-1
7223791,1.31,1714921399,4031,-1
7223790,2.9,1714921373,4395,-1
7223789,18.92,1714921316,5409,-1
7223788,1.42,1714921302,4938,-1
7223787,0.0,1714921294,1945,-1
7223786,1.21,1714921283,1506,-1
7223785,3.45,1714921254,1484,-1
7223784,3.09,1714921228,2812,-1
7223783,1.32,1714921215,1483,-1
7223782,2.82,1714921189,2484,-1
7223781,1.05,1714921180,2562,-1
7223780,1.87,1714921162,1419,-1
7223779,3.23,1714921134,2648,-1
7223778,2.91,1714921108,2859,-1
7223777,1.26,1714921096,3040,-1
7223776,5.79,1714921059,6523,-1
7223775,1.75,1714921042,3593,-1
7223774,1.43,1714921028,4562,-1
7223773,176.63,1714920933,8861,-1
7223772,1.05,1714920924,18567,-1
7223771,1.04,1714920916,7415,-1
7223770,1.55,1714920900,9139,-1
7223769,1.01,1714920892,4485,-1
7223768,3.93,1714920861,15024,-1
7223767,1.36,1714920848,12652,-1
7223766,1.86,1714920829,4892,-1
7223765,1.03,1714920821,1870,-1
7223764,1.08,1714920811,1308,-1
7223763,1.85,1714920793,1491,-1
7223762,6.85,1714920753,5917,-1
7223761,5.7,1714920716,4185,-1
7223760,21.82,1714920656,1386,-1
7223759,18.6,1714920599,12360,-1
7223758,1.94,1714920580,7254,-1
7223757,1.98,1714920561,19432,-1
7223756,1.6,1714920545,8973,-1
7223755,1.59,1714920529,12244,-1
7223754,3.59,1714920500,3940,-1
7223753,2.07,1714920479,8921,-1
7223752,1.99,1714920460,8643,-1
7223751,1.75,1714920442,12550,-1
7223750,1.75,1714920425,10947,-1
7223749,3.52,1714920396,11239,-1
7223748,1.17,1714920385,8076,-1
7223747,1.85,1714920367,6409,-1
7223746,2.61,1714920343,6346,-1
7223745,3.21,1714920315,3617,-1
7223744,2.41,1714920293,1904,-1
7223743,3.04,1714920266,18878,-1
7223742,1.33,1714920253,7975,-1
7223741,3.62,1714920224,72493,-1
7223740,1.21,1714920212,49797,-1
7223739,0.0,1714920204,30777,-1
7223738,1.09,1714920195,15178,-1
7223737,1.31,1714920182,9151,-1
7223736,1.67,1714920165,6398,-1
7223735,1.77,1714920148,4874,-1
7223734,1.7,1714920131,8076,-1
7223733,1.79,1714920113,1992,-1
7223732,1.23,1714920101,4577,-1
7223731,4.45,1714920068,5616,-1
7223730,9.25,1714920023,3590,-1
7223729,1.46,1714920009,3551,-1
7223728,1.68,1714919992,6233,-1
7223727,19.42,1714919935,3297,-1
7223726,1.49,1714919920,3258,-1
7223725,4.31,1714919887,1621,-1
7223724,3.23,1714919860,2266,-1
7223723,1.42,1714919846,13711,-1
7223722,2.1,1714919825,5190,-1
7223721,1.48,1714919811,9645,-1
7223720,1.71,1714919794,3026,-1
7223719,1.08,1714919784,5050,-1
7223718,57.38,1714919709,5321,-1
7223717,1.35,1714919696,8310,-1
7223716,1.49,1714919681,11467,-1
7223715,10.82,1714919633,5483,-1
7223714,5.13,1714919598,1702,-1
7223713,1.75,1714919580,4778,-1
7223712,50.38,1714919507,5409,-1
7223711,1.35,1714919494,4899,-1
7223710,1.81,1714919476,2231,-1
7223709,2.31,1714919454,7033,-1
7223708,1.54,1714919439,2412,-1
7223707,2.06,1714919418,2051,-1
7223706,1.05,1714919409,17870,-1
7223705,8.53,1714919366,6267,-1
7223704,18.9,1714919309,3497,-1
7223703,2.48,1714919285,5093,-1
7223702,2.08,1714919265,7797,-1
7223701,1.18,1714919254,7562,-1
7223700,1.4,1714919241,5523,-1
7223699,17.8,1714919185,7846,-1
7223698,1.06,1714919175,4614,-1
7223697,1.22,1714919164,2441,-1
7223696,1.83,1714919146,3303,-1
7223695,1.46,1714919131,5511,-1
7223694,7.89,1714919089,6173,-1
7223693,5.55,1714919052,6262,-1
7223692,57.01,1714918977,7049,-1
7223691,1.07,1714918968,4460,-1
7223690,1.58,1714918952,20697,-1
7223689,1.15,1714918941,7722,-1
7223688,1.44,1714918927,8293,-1
7223687,1.37,1714918914,4956,-1
7223686,7.61,1714918872,9717,-1
7223685,1.1,1714918862,6760,-1
7223684,1.94,1714918843,4272,-1
7223683,1.34,1714918830,2545,-1
7223682,1.16,1714918819,1807,-1
7223681,1.13,1714918809,1686,-1
7223680,2.33,1714918787,3178,-1
7223679,1.38,1714918773,1601,-1
7223678,4.17,1714918742,3141,-1
7223677,2.02,1714918722,1612,-1
7223676,2.9,1714918696,1617,-1
7223675,1.69,1714918679,3362,-1
7223674,7.73,1714918637,3179,-1
7223673,2.07,1714918617,3856,-1
7223672,20.69,1714918558,2972,-1
7223671,1.65,1714918542,2324,-1
7223670,1.93,1714918523,2963,-1
7223669,2.04,1714918503,3733,-1
7223668,1.9,1714918484,3444,-1
7223667,2.18,1714918463,5351,-1
7223666,12.46,1714918413,2274,-1
7223665,2.04,1714918393,2843,-1
7223664,1.09,1714918383,2246,-1
7223663,2.64,1714918359,3405,-1
7223662,6.67,1714918319,5668,-1
7223661,12.82,1714918269,7076,-1
7223660,6.14,1714918230,5670,-1
7223659,2.68,1714918206,1896,-1
7223658,2.22,1714918185,9375,-1
7223657,9.7,1714918139,3969,-1
7223656,44.56,1714918067,2034,-1
7223655,1.48,1714918053,1723,-1
7223654,2.25,1714918031,1907,-1
7223653,4.8,1714917997,1066,-1
7223652,349.14,1714917891,2533,-1
7223651,1.15,1714917881,1593,-1
7223650,2.6,1714917857,10050,-1
7223649,1.25,1714917845,6620,-1
7223648,0.0,1714917837,2273,-1
7223647,2.09,1714917817,3917,-1
7223646,0.0,1714917809,2426,-1
7223645,1.95,1714917789,3520,-1
7223644,2.7,1714917765,3508,-1
7223643,1.62,1714917749,3212,-1
7223642,4.59,1714917715,7112,-1
7223641,1.45,1714917701,3306,-1
7223640,1.47,1714917686,7845,-1
7223639,1.87,1714917668,13833,-1
7223638,5.06,1714917633,1589,-1
7223637,1.24,1714917621,6460,-1
7223636,9.48,1714917575,6687,-1
7223635,1.06,1714917566,3094,-1
7223634,1.65,1714917550,14972,-1
7223633,4.28,1714917517,5834,-1
7223632,53.19,1714917443,7861,-1
7223631,2.63,1714917419,9457,-1
7223630,1.43,1714917405,4601,-1
7223629,1.87,1714917386,6135,-1
7223628,35.99,1714917319,2903,-1
7223627,4.21,1714917287,2817,-1
7223626,1.19,1714917276,2895,-1
7223625,6.77,1714917236,3475,-1
7223624,1.23,1714917224,1995,-1
7223623,16.91,1714917169,8791,-1
7223622,1.06,1714917160,7295,-1
7223621,1.42,1714917146,9549,-1
7223620,1.47,1714917131,3688,-1
7223619,34.14,1714917064,3149,-1
7223618,1.01,1714917056,3192,-1
7223617,12.4,1714917006,15106,-1
7223616,1.19,1714916995,15135,-1
7223615,1.08,1714916985,6282,-1
7223614,1.09,1714916976,4045,-1
7223613,1.21,1714916965,3140,-1
7223612,1.18,1714916954,3124,-1
7223611,1.02,1714916945,2091,-1
7223610,79.86,1714916864,3601,-1
7223609,1.15,1714916854,3215,-1
7223608,1.76,1714916836,2109,-1
7223607,1.04,1714916827,4040,-1
7223606,9.38,1714916782,4636,-1
7223605,1.12,1714916772,2570,-1
7223604,13.53,1714916720,2848,-1
7223603,1.29,1714916708,6904,-1
7223602,4.54,1714916675,8237,-1
7223601,2.59,1714916651,5010,-1
7223600,1.77,1714916633,4195,-1
7223599,2.12,1714916613,1536,-1
7223598,1.64,1714916596,1022,-1
7223597,2.88,1714916571,2108,-1
7223596,1.73,1714916553,815,-1
7223595,2.49,1714916530,3475,-1
7223594,1.02,1714916522,6406,-1
7223593,2.72,1714916497,9561,-1
7223592,1.52,1714916482,2811,-1
7223591,1.49,1714916467,2575,-1
7223590,2.53,1714916443,2426,-1
7223589,3.05,1714916417,889,-1
7223588,1.02,1714916408,3426,-1
7223587,6.35,1714916369,1935,-1
7223586,29.17,1714916305,1390,-1
7223585,1.2,1714916294,828,-1
7223584,1.72,1714916277,2580,-1
7223583,3.73,1714916247,862,-1
7223582,1.28,1714916235,7510,-1
7223581,19.83,1714916177,3016,-1
7223580,4.62,1714916143,1553,-1
7223579,2.19,1714916122,1032,-1
7223578,5.16,1714916087,2354,-1
7223577,1.38,1714916073,7923,-1
7223576,241.37,1714915974,2653,-1
7223575,5.92,1714915936,1846,-1
7223574,2.59,1714915912,10255,-1
7223573,1.22,1714915901,9158,-1
7223572,1.05,1714915892,12549,-1
7223571,3.54,1714915862,12039,-1
7223570,1.73,1714915845,9144,-1
7223569,1.23,1714915834,8463,-1
7223568,2.81,1714915808,2511,-1
7223567,1.03,1714915800,4418,-1
7223566,2.31,1714915778,2994,-1
7223565,2.65,1714915753,598,-1
7223564,1.96,1714915734,3253,-1
7223563,4.2,1714915702,1499,-1
7223562,1.21,1714915691,2065,-1
7223561,1.3,1714915678,3631,-1
7223560,3.3,1714915650,2634,-1
7223559,5.21,1714915615,8646,-1
7223558,2.72,1714915590,12854,-1
7223557,1.0,1714915582,2752,-1
7223556,18.7,1714915525,3033,-1
7223555,5.59,1714915488,854,-1
7223554,1.17,1714915477,10105,-1
7223553,4.22,1714915445,4780,-1
7223552,10.56,1714915398,2546,-1
7223551,1.84,1714915380,11027,-1
7223550,5.04,1714915345,8575,-1
7223549,1.98,1714915325,6276,-1
7223548,4.49,1714915292,5831,-1
7223547,6.87,1714915252,1944,-1
7223546,39.11,1714915183,11209,-1
7223545,1.48,1714915168,1806,-1
7223544,1.02,1714915160,3270,-1
7223543,2.05,1714915140,1331,-1
7223542,1.58,1714915124,4399,-1
7223541,1.13,1714915114,6557,-1
7223540,2.18,1714915093,4542,-1
7223539,4.83,1714915058,1533,-1
7223538,5.17,1714915023,7161,-1
7223537,1.06,1714915014,20914,-1
7223536,2.18,1714914993,5333,-1
7223535,0.0,1714914985,10989,-1
7223534,1.26,1714914973,10920,-1
7223533,243.99,1714914873,1397,-1
7223532,1.59,1714914857,6632,-1
7223531,3.66,1714914828,4633,-1
7223530,4.53,1714914794,3634,-1
7223529,7.96,1714914752,9153,-1
7223528,1.07,1714914742,6849,-1
7223527,1.76,1714914725,9275,-1
7223526,1.0,1714914717,2653,-1
7223525,1.07,1714914707,1233,-1
7223524,1.06,1714914698,4143,-1
7223523,4.81,1714914664,3056,-1
7223522,10.36,1714914617,2430,-1
7223521,1.72,1714914600,6147,-1
7223520,2.7,1714914575,5744,-1
7223519,4.12,1714914544,12668,-1
7223518,392.07,1714914436,6488,-1
7223517,1.2,1714914425,1482,-1
7223516,1.48,1714914410,12212,-1
7223515,2.51,1714914387,9671,-1
7223514,7.56,1714914345,1871,-1
7223513,7.4,1714914304,7702,-1
7223512,1.7,1714914287,4781,-1
7223511,1.29,1714914274,2698,-1
7223510,1.93,1714914255,1725,-1
7223509,1.54,1714914240,1707,-1
7223508,1.07,1714914231,5089,-1
7223507,2.37,1714914208,3159,-1
7223506,2.53,1714914185,1843,-1
7223505,11.53,1714914136,1428,-1
7223504,1.2,1714914125,2893,-1
7223503,5.12,1714914089,11506,-1
7223502,4.35,1714914057,23793,-1
7223501,1.12,1714914047,5315,-1
7223500,1.13,1714914037,2269,-1
7223499,1.75,1714914019,1147,-1
7223498,1.61,1714914003,10284,-1
7223497,3.4,1714913975,4396,-1
7223496,2.57,1714913951,5886,-1
7223495,2.21,1714913930,5860,-1
7223494,4.49,1714913896,4450,-1
7223493,1.48,1714913882,1907,-1
7223492,1.0,1714913874,1082,-1
7223491,1.56,1714913858,816,-1
7223490,4.99,1714913823,6313,-1
7223489,5.2,1714913788,837,-1
7223488,2.72,1714913763,5841,-1
7223487,2.45,1714913740,843,-1
7223486,2.67,1714913716,2133,-1
7223485,5.67,1714913679,6676,-1
7223484,1.22,1714913667,5937,-1
7223483,7.01,1714913627,11746,-1
7223482,2.0,1714913607,7999,-1
7223481,18.31,1714913550,5937,-1
7223480,3.27,1714913523,9431,-1
7223479,1.43,1714913509,8773,-1
7223478,3.31,1714913481,34030,-1
7223477,1.08,1714913471,16260,-1
7223476,1.1,1714913461,14248,-1
7223475,1.72,1714913444,14019,-1
7223474,1.3,1714913432,7234,-1
7223473,1.37,1714913418,12428,-1
7223472,1.38,1714913405,4610,-1
7223471,1.6,1714913389,1307,-1
7223470,5.54,1714913352,8916,-1
7223469,1.44,1714913338,3997,-1
7223468,1.52,1714913323,2359,-1
7223467,1.17,1714913312,16415,-1
7223466,1.31,1714913300,2789,-1
7223465,3.39,1714913271,844,-1
7223464,2.43,1714913248,3000,-1
7223463,1.01,1714913240,770,-1
7223462,17.14,1714913185,57313,-1
7223461,1.02,1714913176,28020,-1
7223460,1.85,1714913158,21109,-1
7223459,1.62,1714913142,9994,-1
7223458,1.02,1714913133,5452,-1
7223457,1.1,1714913123,3065,-1
7223456,1.65,1714913107,1893,-1
7223455,1.17,1714913096,6162,-1
7223454,1.56,1714913081,7102,-1
7223453,1.96,1714913061,2029,-1
7223452,3.1,1714913034,3746,-1
7223451,2.32,1714913012,8222,-1
7223450,10.99,1714912964,741,-1
7223449,4.87,1714912930,734,-1
7223448,4.43,1714912897,4865,-1
7223447,0.0,1714912889,4358,-1
7223446,3.79,1714912859,772,-1
7223445,2.33,1714912836,710,-1
7223444,2.28,1714912815,685,-1
7223443,43.08,1714912744,8309,-1
7223442,1.68,1714912727,3731,-1
7223441,2.25,1714912706,709,-1
7223440,7.5,1714912664,707,-1
7223439,5.98,1714912626,1032,-1
7223438,1.14,1714912616,705,-1
7223437,13.06,1714912565,1000,-1
7223436,1.13,1714912555,674,-1
7223435,3.39,1714912526,4712,-1
7223434,5.19,1714912491,3397,-1
7223433,2.32,1714912469,15477,-1
7223432,2.52,1714912445,10018,-1
7223431,1.13,1714912435,3807,-1
7223430,1.53,1714912420,8303,-1
7223429,1.11,1714912410,2015,-1
7223428,1.48,1714912395,2989,-1
7223427,2.18,1714912374,1651,-1
7223426,7.11,1714912333,6690,-1
7223425,1.68,1714912317,1277,-1
7223424,1.79,1714912299,5086,-1
7223423,2.28,1714912277,5209,-1
7223422,1.04,1714912268,8587,-1
7223421,1.16,1714912258,670,-1
7223420,4.09,1714912226,3553,-1
7223419,2.48,1714912203,2728,-1
7223418,1.09,1714912193,1625,-1
7223417,2.59,1714912169,8025,-1
7223416,2.46,1714912146,19557,-1
7223415,1.74,1714912129,19651,-1
7223414,1.14,1714912119,4048,-1
7223413,1.88,1714912100,9073,-1
7223412,1.54,1714912085,1023,-1
7223411,1.48,1714912070,615,-1
7223410,6.03,1714912032,1040,-1
7223409,1.45,1714912018,626,-1
7223408,4.66,1714911984,8123,-1
7223407,7.91,1714911941,641,-1
7223406,2.42,1714911919,9121,-1
7223405,5.43,1714911882,1534,-1
7223404,1.15,1714911872,12119,-1
7223403,28.67,1714911808,3204,-1
7223402,3.42,1714911779,2845,-1
7223401,2.08,1714911759,7766,-1
7223400,1.91,1714911740,2916,-1
7223399,3.07,1714911713,1616,-1
7223398,5.12,1714911678,5247,-1
7223397,1.02,1714911670,1979,-1
7223396,2.66,1714911645,2343,-1
7223395,1.49,1714911631,1711,-1
7223394,2.18,1714911609,2124,-1
7223393,1.4,1714911596,1592,-1
7223392,1.09,1714911586,3124,-1
7223391,8.68,1714911542,7797,-1
7223390,4.48,1714911509,7444,-1
7223389,1.24,1714911497,8932,-1
7223388,2.25,1714911476,4783,-1
7223387,2.81,1714911450,4595,-1
7223386,1.99,1714911431,1752,-1
7223385,6.8,1714911391,5844,-1
7223384,1.36,1714911378,17783,-1
7223383,2.79,1714911352,15265,-1
7223382,2.78,1714911327,6028,-1
7223381,3.02,1714911301,2761,-1
7223380,4.53,1714911268,1514,-1
7223379,6.4,1714911229,1951,-1
7223378,1.51,1714911214,1195,-1
7223377,2.04,1714911194,2396,-1
7223376,5.61,1714911157,17675,-1
7223375,1.67,1714911140,10126,-1
7223374,2.7,1714911116,29174,-1
7223373,1.66,1714911099,15361,-1
7223372,1.79,1714911081,12360,-1
7223371,1.55,1714911066,8332,-1
7223370,1.1,1714911056,6556,-1
7223369,1.04,1714911047,2859,-1
7223368,1.78,1714911029,3211,-1
7223367,2.1,1714911009,2807,-1
7223366,1.22,1714910998,992,-1
7223365,2.87,1714910972,1523,-1
7223364,3.08,1714910945,4010,-1
7223363,361.8,1714910839,3182,-1
7223362,2.6,1714910815,11591,-1
7223361,1.64,1714910799,11266,-1
7223360,2.16,1714910778,7193,-1
7223359,2.67,1714910753,5223,-1
7223358,3.03,1714910727,21147,-1
7223357,3.59,1714910697,1752,-1
7223356,1.04,1714910688,8089,-1
7223355,45.94,1714910617,12833,-1
7223354,1.12,1714910607,5130,-1
7223353,1.62,1714910590,12931,-1
7223352,2.06,1714910570,18511,-1
7223351,1.15,1714910560,14197,-1
7223350,1.16,1714910549,6746,-1
7223349,6.29,1714910510,1888,-1
7223348,31.79,1714910445,2320,-1
7223347,1.59,1714910429,3380,-1
7223346,2.13,1714910408,14595,-1
7223345,1.4,1714910395,10740,-1
7223344,1.69,1714910378,9082,-1
7223343,2.72,1714910353,4981,-1
7223342,1.39,1714910339,2217,-1
7223341,1.15,1714910329,11546,-1
7223340,8.05,1714910286,2930,-1
7223339,3.07,1714910259,9264,-1
7223338,2.24,1714910238,17195,-1
7223337,1.51,1714910223,6025,-1
7223336,1.24,1714910211,3425,-1
7223335,3.62,1714910182,7378,-1
7223334,2.25,1714910160,4388,-1
7223333,1.2,1714910149,3584,-1
7223332,7.46,1714910107,3680,-1
7223331,3.6,1714910078,1080,-1
7223330,2.52,1714910054,6631,-1
7223329,7.26,1714910013,8602,-1
7223328,1.51,1714909998,7008,-1
7223327,1.72,1714909981,15254,-1
7223326,5.04,1714909946,789,-1
7223325,2.0,1714909926,37792,-1
7223324,1.6,1714909910,51794,-1
7223323,2.01,1714909891,7174,-1
7223322,13.25,1714909840,629922,-1
7223321,1.1,1714909830,350910,-1
7223320,1.84,1714909812,393156,-1
7223319,1.03,1714909803,321249,-1
7223318,1.21,1714909792,181973,-1
7223317,1.25,1714909780,96240,-1
7223316,1.56,1714909764,49968,-1
7223315,1.1,1714909754,24532,-1
7223314,1.57,1714909739,15093,-1
7223313,1.61,1714909723,9099,-1
7223312,1.58,1714909707,5001,-1
7223311,1.78,1714909689,9939,-1
7223310,1.53,1714909674,2985,-1
7223309,1.75,1714909657,5345,-1
7223308,3.9,1714909626,17274,-1
7223307,18.22,1714909570,5522,-1
7223306,1.35,1714909556,8093,-1
7223305,1.77,1714909539,8995,-1
7223304,5.56,1714909502,1479,-1
7223303,8.34,1714909459,1014,-1
7223302,2.63,1714909435,2755,-1
7223301,5.63,1714909398,2776,-1
7223300,4.69,1714909364,3601,-1
7223299,1.71,1714909347,4931,-1
7223298,1.3,1714909334,2783,-1
7223297,3.67,1714909305,1958,-1
7223296,1.91,1714909286,1402,-1
7223295,1.91,1714909267,1200,-1
7223294,4.79,1714909233,1403,-1
7223293,1.05,1714909224,1191,-1
7223292,3.55,1714909195,851,-1
7223291,4.17,1714909163,2290,-1
7223290,5.15,1714909127,11903,-1
7223289,5.84,1714909090,1905,-1
7223288,1.3,1714909077,12545,-1
7223287,17.03,1714909022,2579,-1
7223286,6.13,1714908984,8769,-1
7223285,3.04,1714908957,8210,-1
7223284,2.88,1714908932,6609,-1
7223283,2.49,1714908908,1912,-1
7223282,1.5,1714908893,8516,-1
7223281,224.58,1714908795,3708,-1
7223280,1.07,1714908786,2241,-1
7223279,1.17,1714908775,1512,-1
7223278,2.67,1714908751,11255,-1
7223277,1.3,1714908738,6907,-1
7223276,1.08,1714908729,3814,-1
7223275,1.21,1714908717,2362,-1
7223274,1.22,1714908706,2240,-1
7223273,1.85,1714908688,1808,-1
7223272,23.59,1714908627,5102,-1
7223271,3.96,1714908596,2853,-1
7223270,27.07,1714908533,12011,-1
7223269,1.04,1714908524,2884,-1
7223268,3.47,1714908495,5513,-1
7223267,1.08,1714908486,12793,-1
7223266,14.35,1714908433,5625,-1
7223265,5.21,1714908398,7306,-1
7223264,1.66,1714908381,3800,-1
7223263,28.02,1714908318,7612,-1
7223262,1.28,1714908305,5672,-1
7223261,2.18,1714908284,3301,-1
7223260,5.62,1714908248,3487,-1
7223259,5.11,1714908212,4836,-1
7223258,2.09,1714908192,8415,-1
7223257,3.65,1714908162,13955,-1
7223256,1.12,1714908152,11558,-1
7223255,1.99,1714908133,8785,-1
7223254,1.29,1714908120,11201,-1
7223253,2.22,1714908099,11018,-1
7223252,1.74,1714908082,2056,-1
7223251,1.36,1714908068,10580,-1
7223250,3.48,1714908039,145604,-1
7223249,1.22,1714908028,69149,-1
7223248,1.07,1714908019,36757,-1
7223247,1.01,1714908010,17711,-1
7223246,1.32,1714907998,8524,-1
7223245,1.27,1714907985,6235,-1
7223244,1.79,1714907968,2594,-1
7223243,1.34,1714907955,1999,-1
7223242,1.14,1714907944,1701,-1
